,GTO_per_unit_vol,segment,sub_segment,Product_Set,Brand,Sub_Brand,Pack_Type,Tax,province,Discount_Total,Premium,Tier 1,Tier 2,RETURNABLE
21329,425.5696202531645,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN JULIUS,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,32.64,Brussels Capital Region,74.17,0,0,0,1
21330,347.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,17.67,Brussels Capital Region,248.13,0,0,0,1
21331,389.11392405063293,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,39.75,Brussels Capital Region,92.7,0,0,0,1
21332,488.10126582278485,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE CASCADE IPA,LEFFE,LEFFE ROYALE CASCADE IPA,BOTTLE,23.85,Brussels Capital Region,71.1,0,0,0,1
21333,387.44734625105303,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,34.99,Brussels Capital Region,81.01,0,0,0,1
21334,316.6666666666667,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,4.88,Brussels Capital Region,65.14,0,0,0,1
21335,430.50000000000006,Food Led,Hybrid,RETURNABLE_BOTTLE_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,BOTTLE,10.0,Brussels Capital Region,26.2,0,0,0,1
21336,416.75939306358373,Food Led,Hybrid,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,114.93,Brussels Capital Region,206.13,0,0,0,1
21337,362.8333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_VIEUX TEMPS_VIEUX TEMPS REGULAR,VIEUX TEMPS,VIEUX TEMPS REGULAR,BOTTLE,6.44,Brussels Capital Region,22.53,0,0,0,1
21338,366.34999999999997,Food Led,Hybrid,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,88.22,Brussels Capital Region,320.01,0,0,0,1
21339,308.25,Food Led,Hybrid,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,158.73,Brussels Capital Region,412.55,0,0,0,1
21340,253.53438447543965,Food Led,Hybrid,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,3966.14,Brussels Capital Region,7704.52,0,0,0,1
21341,807.2499999999999,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,KEG,25.66,Brussels Capital Region,65.4,0,0,0,1
21342,375.7485714285714,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,224.37,Brussels Capital Region,530.73,0,0,0,1
21343,220.81101759755168,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF BLONDE,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,14.16,East Flanders,265.21,0,0,1,1
21344,220.72671888598782,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,12.44,East Flanders,222.6,0,0,1,1
21345,389.11392405063293,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,7.95,Brussels Capital Region,12.64,0,0,0,1
21346,254.28000000000003,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,444.98,Brussels Capital Region,569.8,0,0,0,1
21379,453.3333333333333,Drink Led,Bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,6.08,Liège,12.56,0,1,0,1
21380,349.6666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,2.56,Liège,5.08,0,1,0,1
21381,302.83333333333337,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,1.52,Liège,2.12,0,1,0,1
21382,347.0,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,1.55,Liège,0.36,0,1,0,1
21383,294.1636363636364,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,84.01,Liège,30.23,0,1,0,1
21384,389.11392405063293,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,7.95,Liège,6.98,0,1,0,1
21385,254.28000000000003,Drink Led,Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,240.58,Liège,312.22,0,1,0,1
21386,364.8,Drink Led,Bar,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,83.33,Liège,103.87,0,1,0,1
21387,449.36708860759495,Drink Led,Beer bar,OW_BOTTLE_GINETTE_GINETTE TRIPEL,GINETTE,GINETTE TRIPEL,BOTTLE,6.64,Namur,0.0,0,0,1,0
21388,573.3333333333334,Drink Led,Beer bar,RETURNABLE_BOTTLE_BASS_BASS PALE ALE,BASS,BASS PALE ALE,BOTTLE,1.52,Namur,8.22,0,0,1,1
21389,413.81666666666666,Drink Led,Beer bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE GUEUZE,BELLE VUE,BELLE VUE GUEUZE,BOTTLE,15.27,Namur,52.43,0,0,1,1
21390,503.5443037974684,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN FORBIDDEN FRUIT,HOEGAARDEN,HOEGAARDEN FORBIDDEN FRUIT,BOTTLE,2.97,Namur,9.2,0,0,1,1
21391,503.9240506329114,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN GRAND CRU,HOEGAARDEN,HOEGAARDEN GRAND CRU,BOTTLE,2.97,Namur,9.22,0,0,1,1
21392,328.00000000000006,Drink Led,Beer bar,"RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSE 0,0",HOEGAARDEN,"HOEGAARDEN ROSE 0,0",BOTTLE,3.1,Namur,48.43,0,0,1,1
21393,349.6805555555556,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,15.46,Namur,49.33,0,0,1,1
21394,302.8055555555556,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,9.16,Namur,20.86,0,0,1,1
21395,342.64285714285717,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN YELLOW,HOEGAARDEN,HOEGAARDEN YELLOW,BOTTLE,7.31,Namur,29.27,0,0,1,1
21396,347.0,Drink Led,Beer bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,6.82,Namur,88.43,0,0,1,1
21397,388.2947368421053,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,15.91,Namur,35.14,0,0,1,1
21398,450.82105263157894,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE RITUEL 9?,LEFFE,LEFFE RITUEL 9?,BOTTLE,19.72,Namur,48.62,0,0,1,1
21399,488.10126582278485,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE ROYALE,LEFFE,LEFFE ROYALE,BOTTLE,2.65,Namur,8.99,0,0,1,1
21400,386.87697160883283,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,18.68,Namur,42.56,0,0,1,1
21401,380.0,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,Namur,7.4,0,0,1,1
21402,451.77215189873414,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE TRIPLE,LEFFE,LEFFE TRIPLE,BOTTLE,2.97,Namur,8.18,0,0,1,1
21403,350.3333333333333,Drink Led,Beer bar,RETURNABLE_BOTTLE_PURE BLONDE_PURE BLONDE REGULAR,PURE BLONDE,PURE BLONDE REGULAR,BOTTLE,1.61,Namur,10.11,0,0,1,1
21404,416.13636363636357,Drink Led,Beer bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,16.42,Namur,29.56,0,0,1,1
21405,362.8240740740741,Drink Led,Beer bar,RETURNABLE_BOTTLE_VIEUX TEMPS_VIEUX TEMPS REGULAR,VIEUX TEMPS,VIEUX TEMPS REGULAR,BOTTLE,23.17,Namur,87.09,0,0,1,1
21406,366.34999999999997,Drink Led,Beer bar,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,KEG,72.16,Namur,260.87,0,0,1,1
21407,254.28,Drink Led,Beer bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,3295.0,Namur,7393.17,0,0,1,1
21408,403.69999999999993,Drink Led,Beer bar,RETURNABLE_KEG_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,KEG,25.65,Namur,55.85,0,0,1,1
21409,368.73333333333335,Drink Led,Beer bar,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,269.36,Namur,610.25,0,0,1,1
21410,364.79999999999995,Drink Led,Beer bar,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,205.23,Namur,466.01,0,0,1,1
21411,370.6,Drink Led,Beer bar,RETURNABLE_KEG_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,10.82,Namur,25.09,0,0,1,1
21412,421.37254901960785,Drink Led,Bar,OW_BOTTLE_CORONA_CORONA EXTRA,CORONA,CORONA EXTRA,BOTTLE,8.67,Antwerp,0.0,0,0,1,0
21413,304.43037974683546,Drink Led,Bar,OW_BOTTLE_GINETTE_ GINETTE LAGER,GINETTE, GINETTE LAGER,BOTTLE,2.68,Antwerp,0.0,0,0,1,0
21414,503.9240506329114,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN GRAND CRU,HOEGAARDEN,HOEGAARDEN GRAND CRU,BOTTLE,2.97,Antwerp,8.47,0,0,1,1
21415,425.56962025316454,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN JULIUS,HOEGAARDEN,HOEGAARDEN JULIUS,BOTTLE,2.97,Antwerp,7.05,0,0,1,1
21416,349.6666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,5.14,Antwerp,18.12,0,0,1,1
21417,302.83333333333337,Drink Led,Bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,6.1,Antwerp,15.31,0,0,1,1
21418,347.00000000000006,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,4.34,Antwerp,73.85,0,0,1,1
21419,294.1666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,377.38,Antwerp,1044.75,0,0,1,1
21420,387.88643533123025,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,-10.61,Antwerp,-19.38,0,0,1,1
21421,388.1012658227848,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,2.33,Antwerp,6.52,0,0,1,1
21422,380.0,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,0.41,Antwerp,6.81,0,0,1,1
21423,417.2151898734177,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,9.84,Antwerp,16.92,0,0,1,1
21424,386.8,Drink Led,Bar,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,57.7,Antwerp,63.89,0,0,1,1
21425,386.8,Drink Led,Bar,RETURNABLE_KEG_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,KEG,44.88,Antwerp,49.69,0,0,1,1
21426,261.34,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,396.87,Antwerp,391.5,0,0,1,1
21427,360.95,Drink Led,Bar,RETURNABLE_KEG_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,KEG,7.21,Antwerp,6.5,0,0,1,1
21464,302.8333333333333,Institutional,Institutional,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,21.32,Hainaut,158.54,0,1,0,1
21465,346.9957264957265,Institutional,Institutional,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,12.09,Hainaut,557.93,0,1,0,1
21466,294.1651305683564,Institutional,Institutional,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,663.12,Hainaut,5639.07,0,1,0,1
21467,220.8544285124211,Institutional,Institutional,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF BLONDE,PIEDBOEUF,PIEDBOEUF BLONDE,BOTTLE,91.94,Hainaut,2656.87,0,1,0,1
21478,453.3333333333333,Drink Led,Cocktail Bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,1.52,Hainaut,5.65,0,1,0,1
21479,389.1139240506329,Drink Led,Cocktail Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,5.3,Hainaut,12.36,0,1,0,1
21480,254.28,Drink Led,Cocktail Bar,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,312.67,Hainaut,287.79,0,1,0,1
21481,368.73333333333335,Drink Led,Cocktail Bar,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,28.86,Hainaut,30.3,0,1,0,1
21482,414.45,Drink Led,Cocktail Bar,RETURNABLE_KEG_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,KEG,33.67,Hainaut,46.37,0,1,0,1
21483,573.3333333333334,Drink Led,Bar,RETURNABLE_BOTTLE_BASS_BASS PALE ALE,BASS,BASS PALE ALE,BOTTLE,3.04,Flemish Brabant,16.44,0,1,0,1
21484,453.33333333333337,Drink Led,Bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,15.3,Flemish Brabant,64.2,0,1,0,1
21485,449.6666666666667,Drink Led,Bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,4.58,Flemish Brabant,19.09,0,1,0,1
21486,346.99999999999994,Drink Led,Bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,8.37,Flemish Brabant,133.37,0,1,0,1
21487,291.0,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER BLUE,JUPILER,JUPILER BLUE,BOTTLE,8.36,Flemish Brabant,32.84,0,1,0,1
21488,294.16530054644807,Drink Led,Bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,186.38,Flemish Brabant,439.32,0,1,0,1
21489,377.34177215189874,Drink Led,Bar,RETURNABLE_BOTTLE_KWAK_KWAK,KWAK,KWAK,BOTTLE,6.57,Flemish Brabant,13.26,0,1,0,1
21490,290.9148264984227,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,BOTTLE,10.61,Flemish Brabant,21.07,0,1,0,1
21491,212.45569620253164,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE,LEFFE,LEFFE,BOTTLE,10.07,Flemish Brabant,18.96,0,1,0,1
21492,389.1139240506329,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,29.15,Flemish Brabant,77.26,0,1,0,1
21493,388.917004048583,Drink Led,Bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,66.26,Flemish Brabant,175.59,0,1,0,1
21494,196.44444444444446,Drink Led,Bar,RETURNABLE_BOTTLE_PIEDBOEUF_PIEDBOEUF FONCEE,PIEDBOEUF,PIEDBOEUF FONCEE,BOTTLE,9.29,Flemish Brabant,81.69,0,1,0,1
21495,417.2151898734177,Drink Led,Bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,9.85,Flemish Brabant,9.97,0,1,0,1
21496,302.02252252252254,Drink Led,Bar,RETURNABLE_KEG_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,KEG,266.96,Flemish Brabant,303.25,0,1,0,1
21497,261.34000000000003,Drink Led,Bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,7299.64,Flemish Brabant,6905.04,0,1,0,1
21498,453.3333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,13.68,Liège,0.0,0,1,0,1
21499,349.6666666666667,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,24.36,Liège,56.07,0,1,0,1
21500,302.8333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,19.76,Liège,0.0,0,1,0,1
21501,347.0,Food Led,Hybrid,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,3.41,Liège,30.78,0,1,0,1
21502,388.73540856031127,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,34.46,Liège,0.0,0,1,0,1
21503,376.4767932489451,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE RADIEUSE,LEFFE,LEFFE RADIEUSE,BOTTLE,17.82,Liège,0.0,0,1,0,1
21504,451.7721518987342,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE RITUEL 9?,LEFFE,LEFFE RITUEL 9?,BOTTLE,9.84,Liège,0.0,0,1,0,1
21505,388.10126582278485,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE RUBY,LEFFE,LEFFE RUBY,BOTTLE,27.96,Liège,0.0,0,1,0,1
21506,379.99999999999994,Food Led,Hybrid,RETURNABLE_BOTTLE_LEFFE_LEFFE SANS ALCOOL/ALCOHOLVRIJ,LEFFE,LEFFE SANS ALCOOL/ALCOHOLVRIJ,BOTTLE,5.3,Liège,57.72,0,1,0,1
21507,416.8549747048904,Food Led,Hybrid,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,49.26,Liège,0.0,0,1,0,1
21508,362.8333333333333,Food Led,Hybrid,RETURNABLE_BOTTLE_VIEUX TEMPS_VIEUX TEMPS REGULAR,VIEUX TEMPS,VIEUX TEMPS REGULAR,BOTTLE,2.56,Liège,0.0,0,1,0,1
21509,254.28,Food Led,Hybrid,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,769.72,Liège,863.32,0,1,0,1
21510,386.8,Food Led,Hybrid,RETURNABLE_KEG_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,KEG,294.97,Liège,489.45,0,1,0,1
21511,358.16727272727275,Food Led,Hybrid,RETURNABLE_KEG_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,KEG,352.7,Liège,538.93,0,1,0,1
21583,302.8333333333333,Entertainment Led,Events,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.56,Flemish Brabant,9.99,0,0,1,1
21584,347.0,Entertainment Led,Events,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.31,Flemish Brabant,4.1,0,0,1,1
21585,294.1666666666667,Entertainment Led,Events,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,85.54,Flemish Brabant,180.57,0,0,1,1
21586,389.1139240506329,Entertainment Led,Events,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,29.15,Flemish Brabant,61.82,0,0,1,1
21587,389.113924050633,Entertainment Led,Events,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,18.55,Flemish Brabant,39.34,0,0,1,1
21588,256.19607843137254,Entertainment Led,Events,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,122.67,Flemish Brabant,236.8,0,0,1,1
21629,302.8333333333333,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,4.56,Flemish Brabant,14.97,0,0,1,1
21630,294.1666666666667,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,67.22,Flemish Brabant,213.79,0,0,1,1
21631,389.1139240506329,Entertainment Led,Sports Venue,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,2.65,Flemish Brabant,8.51,0,0,1,1
21633,265.0,Entertainment Led,Sports Venue,RETURNABLE_KEG_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,KEG,86.58,Flemish Brabant,264.25,0,0,1,1
21650,453.3333333333333,Drink Led,Beer bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE EXTRA KRIEK,BELLE VUE,BELLE VUE EXTRA KRIEK,BOTTLE,16.72,Namur,0.0,0,1,0,1
21651,449.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_BELLE VUE_BELLE VUE KRIEK CLASSIQUE,BELLE VUE,BELLE VUE KRIEK CLASSIQUE,BOTTLE,1.52,Namur,0.0,0,1,0,1
21652,349.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN ROSEE,HOEGAARDEN,HOEGAARDEN ROSEE,BOTTLE,5.12,Namur,0.0,0,1,0,1
21653,302.8333333333333,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN WHITE,HOEGAARDEN,HOEGAARDEN WHITE,BOTTLE,7.6,Namur,0.0,0,1,0,1
21654,342.6666666666667,Drink Led,Beer bar,RETURNABLE_BOTTLE_HOEGAARDEN_HOEGAARDEN YELLOW,HOEGAARDEN,HOEGAARDEN YELLOW,BOTTLE,4.16,Namur,0.0,0,1,0,1
21655,403.5,Drink Led,Beer bar,RETURNABLE_BOTTLE_HORSE ALE_HORSE ALE,HORSE ALE,HORSE ALE,BOTTLE,7.68,Namur,0.0,0,1,0,1
21656,347.0,Drink Led,Beer bar,"RETURNABLE_BOTTLE_JUPILER_JUPILER 0,0",JUPILER,"JUPILER 0,0",BOTTLE,0.31,Namur,0.0,0,1,0,1
21657,294.1439393939394,Drink Led,Beer bar,RETURNABLE_BOTTLE_JUPILER_JUPILER PILS,JUPILER,JUPILER PILS,BOTTLE,33.52,Namur,0.0,0,1,0,1
21658,389.1139240506329,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BLONDE,LEFFE,LEFFE BLONDE,BOTTLE,13.25,Namur,0.0,0,1,0,1
21659,389.1139240506329,Drink Led,Beer bar,RETURNABLE_BOTTLE_LEFFE_LEFFE BRUNE,LEFFE,LEFFE BRUNE,BOTTLE,2.65,Namur,0.0,0,1,0,1
21660,430.5,Drink Led,Beer bar,RETURNABLE_BOTTLE_SCOTCH CTS_SCOTCH CTS,SCOTCH CTS,SCOTCH CTS,BOTTLE,6.0,Namur,0.0,0,1,0,1
21661,417.2151898734177,Drink Led,Beer bar,RETURNABLE_BOTTLE_TRIPEL KARMELIET_TRIPEL KARMELIET,TRIPEL KARMELIET,TRIPEL KARMELIET,BOTTLE,9.84,Namur,0.0,0,1,0,1
21662,362.8333333333333,Drink Led,Beer bar,RETURNABLE_BOTTLE_VIEUX TEMPS_VIEUX TEMPS REGULAR,VIEUX TEMPS,VIEUX TEMPS REGULAR,BOTTLE,1.28,Namur,0.0,0,1,0,1
21663,403.69999999999993,Drink Led,Beer bar,RETURNABLE_KEG_LEFFE_FLAVOURED ALCOHOLIC,LEFFE,FLAVOURED ALCOHOLIC,KEG,6.41,Namur,0.0,0,1,0,1
21664,261.34,Drink Led,Beer bar,RETURNABLE_KEG_STELLA ARTOIS_STELLA ARTOIS REGULAR,STELLA ARTOIS,STELLA ARTOIS REGULAR,KEG,1515.27,Namur,0.0,0,1,0,1
